Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Somalia,SOM,Government Effectiveness: Standard Error,GE.STD.ERR,0.186197475,0.19161059,0.215886071,0.220695198,0.220493764
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.248987675,-2.386288404,-2.581385136,-2.727175713,-2.483434439
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6,5,5,5
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.301886797,2.830188751,1.415094376,0,0.943396211
Somalia,SOM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0.943396211,0,0,0,0
Somalia,SOM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,5.188679218,4.245283127,2.830188751,1.886792421,4.245283127
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.221038386,0.23491025,0.23761414,0.239949867,0.239937708
Somalia,SOM,Regulatory Quality: Estimate,RQ.EST,-2.08894062,-2.148591757,-1.953612566,-1.836232662,-1.900155783
Somalia,SOM,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,7,6,6,6
Somalia,SOM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,1.90476191,1.90476191,2.857142925,3.333333254,3.301886797
Somalia,SOM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,0,0,0,0.952380955,0.471698105
Somalia,SOM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,2.857142925,2.857142925,4.285714149,4.761904716,4.716980934
Somalia,SOM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.195116416,0.179517239,0.191921756,0.1887559,0.203574717
Somalia,SOM,Rule of Law: Estimate,RL.EST,-2.298715591,-2.380809069,-2.313533545,-2.281856298,-2.286855459
South Africa,ZAF,Control of Corruption: Estimate,CC.EST,-0.136328086,-0.031051725,-0.058959816,-0.034114234,-0.31976521
South Africa,ZAF,Control of Corruption: Number of Sources,CC.NO.SRC,14,14,13,11,11
South Africa,ZAF,Control of Corruption: Percentile Rank,CC.PER.RNK,52.38095093,54.2857132,53.33333206,53.80952454,44.81132126
South Africa,ZAF,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,42.8571434,47.1428566,45.23809433,46.19047546,31.60377312
South Africa,ZAF,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,58.09523773,59.52381134,59.04761887,60,52.35848999
South Africa,ZAF,Control of Corruption: Standard Error,CC.STD.ERR,0.128363103,0.136902273,0.140654877,0.160396904,0.15788278
South Africa,ZAF,Government Effectiveness: Estimate,GE.EST,0.103732906,0.127881005,0.045240555,-0.071012698,-0.125317961
South Africa,ZAF,Government Effectiveness: Number of Sources,GE.NO.SRC,11,11,10,9,9
South Africa,ZAF,Government Effectiveness: Percentile Rank,GE.PER.RNK,56.66666794,58.57143021,53.80952454,50,48.11320877
South Africa,ZAF,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,44.76190567,43.33333206,39.52381134,36.19047546,33.49056625
South Africa,ZAF,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,67.61904907,68.57142639,66.19047546,61.42856979,60.37735748
South Africa,ZAF,Government Effectiveness: Standard Error,GE.STD.ERR,0.192461163,0.199626103,0.209739998,0.207143515,0.216311052
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.237621993,-0.283249706,-0.252887934,-0.75098139,-0.72211808
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,8,7,7,7
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,38.20754623,36.320755,39.15094376,20.28301811,19.81132126
South Africa,ZAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,25.47169876,22.64151001,23.58490562,12.26415062,12.73584938
South Africa,ZAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,52.35848999,50.94339752,51.41509247,33.01886749,32.54716873
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.208318025,0.223971575,0.226481333,0.229793489,0.226615027
South Africa,ZAF,Regulatory Quality: Estimate,RQ.EST,-0.040778168,0.008505391,0.020494822,-0.090708636,-0.185125753
South Africa,ZAF,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10,9,8,8
South Africa,ZAF,Regulatory Quality: Percentile Rank,RQ.PER.RNK,50.47618866,55.23809433,53.33333206,49.52381134,44.3396225
South Africa,ZAF,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,38.57143021,41.90476227,40.47618866,36.19047546,31.60377312
South Africa,ZAF,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,62.8571434,63.80952454,62.8571434,60,58.01886749
South Africa,ZAF,Regulatory Quality: Standard Error,RQ.STD.ERR,0.19148089,0.190103382,0.202663422,0.206776097,0.212983131
South Africa,ZAF,Rule of Law: Estimate,RL.EST,-0.221448287,-0.183931217,-0.240638092,0.069079861,0.019737322
South Sudan,SSD,Control of Corruption: Estimate,CC.EST,-1.742862582,-1.799885988,-1.936705828,-1.836816192,-1.85575521
South Sudan,SSD,Control of Corruption: Number of Sources,CC.NO.SRC,9,9,7,7,7
South Sudan,SSD,Control of Corruption: Percentile Rank,CC.PER.RNK,0.476190478,0,0,0,0
South Sudan,SSD,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0,0,0,0,0
South Sudan,SSD,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,6.190476418,3.809523821,1.90476191,4.285714149,4.245283127
South Sudan,SSD,Control of Corruption: Standard Error,CC.STD.ERR,0.182084903,0.182636067,0.194315493,0.20551911,0.210237533
South Sudan,SSD,Government Effectiveness: Estimate,GE.EST,-2.32043457,-2.383670807,-2.316305876,-2.39656353,-2.38986516
South Sudan,SSD,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,6,6,6
South Sudan,SSD,Government Effectiveness: Percentile Rank,GE.PER.RNK,0,0,0.476190478,0,0
South Sudan,SSD,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,0,0,0,0,0
South Sudan,SSD,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,0.952380955,1.428571463,1.428571463,1.428571463,1.415094376
South Sudan,SSD,Government Effectiveness: Standard Error,GE.STD.ERR,0.202595994,0.215208903,0.246262833,0.249845818,0.247765779
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.434559584,-2.518343925,-2.191669941,-2.287201405,-2.210053921
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,3,3,3
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,2.358490467,2.358490467,3.301886797,3.301886797,3.301886797
South Sudan,SSD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0,0.471698105,0,0
South Sudan,SSD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,5.188679218,4.245283127,6.13207531,5.660377502,8.018867493
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.250291616,0.271939844,0.278692394,0.28245762,0.277728617
South Sudan,SSD,Regulatory Quality: Estimate,RQ.EST,-2.035826683,-1.984623671,-2.010436773,-2.004423141,-2.103992701
South Sudan,SSD,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6,5,5,5
South Sudan,SSD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,2.380952358,2.857142925,2.380952358,2.380952358,0.943396211
South Sudan,SSD,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,0.476190478,0.476190478,0,0,0
South Sudan,SSD,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,3.333333254,4.761904716,4.285714149,3.809523821,3.773584843
South Sudan,SSD,Regulatory Quality: Standard Error,RQ.STD.ERR,0.197126225,0.197428137,0.209299028,0.196740434,0.214063168
South Sudan,SSD,Rule of Law: Estimate,RL.EST,-1.986111164,-2.008500814,-1.970399737,-2.070810795,-2.055449009
Spain,ESP,Control of Corruption: Estimate,CC.EST,0.612849295,0.666526735,0.71118027,0.715503156,0.685312092
Spain,ESP,Control of Corruption: Number of Sources,CC.NO.SRC,11,11,10,10,10
Spain,ESP,Control of Corruption: Percentile Rank,CC.PER.RNK,72.85713959,73.33333588,75.7142868,75.7142868,75
Spain,ESP,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,65.23809814,66.19047546,65.23809814,65.7142868,65.56604004
Spain,ESP,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,79.04762268,80,80.47618866,80.95237732,80.18868256
Spain,ESP,Control of Corruption: Standard Error,CC.STD.ERR,0.134504512,0.143416926,0.14979665,0.162209302,0.162981451
Spain,ESP,Government Effectiveness: Estimate,GE.EST,0.969287813,0.968881249,0.854268253,0.909273446,0.92075789
Spain,ESP,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,7,7,7
Spain,ESP,Government Effectiveness: Percentile Rank,GE.PER.RNK,79.04762268,79.52381134,77.61904907,78.09523773,77.83018494
Spain,ESP,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,73.33333588,72.38095093,68.57142639,69.04762268,68.39622498
Spain,ESP,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,86.66666412,87.14286041,85.7142868,86.66666412,88.679245
Spain,ESP,Government Effectiveness: Standard Error,GE.STD.ERR,0.209096208,0.216184705,0.231866837,0.227233395,0.238205507
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.275779158,0.292700946,0.411397874,0.509131908,0.265326977
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,8,7,7,7
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,56.60377502,58.01886749,58.96226501,61.79245377,53.30188751
Spain,ESP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,44.3396225,45.28302002,48.11320877,50.94339752,41.98113251
Spain,ESP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,65.09433746,68.39622498,72.64151001,77.35848999,68.39622498
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.208318025,0.223971575,0.226481333,0.229793489,0.226615027
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,0.938154161,1.037264585,0.755449116,0.797288954,0.797074437
Spain,ESP,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8,7,7,7
Spain,ESP,Regulatory Quality: Percentile Rank,RQ.PER.RNK,80.47618866,81.90476227,73.80952454,73.80952454,75.94339752
Spain,ESP,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,70.95237732,73.80952454,63.33333206,65.23809814,64.62264252
Spain,ESP,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,88.09523773,90.47618866,83.33333588,84.2857132,84.90566254
Spain,ESP,Regulatory Quality: Standard Error,RQ.STD.ERR,0.22204648,0.220609844,0.233886927,0.231103107,0.234129176
Spain,ESP,Rule of Law: Estimate,RL.EST,0.978212118,0.990445971,0.862033606,0.843659341,0.799932122
Sri Lanka,LKA,Control of Corruption: Estimate,CC.EST,-0.352467418,-0.303825676,-0.33045432,-0.356352985,-0.383287221
Sri Lanka,LKA,Control of Corruption: Number of Sources,CC.NO.SRC,10,10,9,9,10
Sri Lanka,LKA,Control of Corruption: Percentile Rank,CC.PER.RNK,42.38095093,44.2857132,43.80952454,42.8571434,40.09434128
Sri Lanka,LKA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,32.38095093,32.8571434,30.95238113,29.04761887,27.35848999
Sri Lanka,LKA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,52.8571434,52.8571434,52.38095093,50.47618866,50.47169876
Sri Lanka,LKA,Control of Corruption: Standard Error,CC.STD.ERR,0.137124553,0.146097004,0.14915809,0.17087926,0.15998362
Sri Lanka,LKA,Government Effectiveness: Estimate,GE.EST,-0.2565341,-0.124889262,-0.078914493,-0.114498667,-0.391204476
Sri Lanka,LKA,Government Effectiveness: Number of Sources,GE.NO.SRC,7,7,6,6,7
Sri Lanka,LKA,Government Effectiveness: Percentile Rank,GE.PER.RNK,43.33333206,47.1428566,50.47618866,49.04761887,35.84905624
Sri Lanka,LKA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,30.47619057,34.76190567,33.80952454,31.90476227,21.22641563
Sri Lanka,LKA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,56.66666794,62.8571434,64.2857132,62.8571434,54.24528122
Sri Lanka,LKA,Government Effectiveness: Standard Error,GE.STD.ERR,0.22332187,0.231904343,0.256588489,0.258666575,0.254717737
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.139389724,-0.215569809,-0.089156918,-0.376803756,-0.785569847
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,7,6,6,6
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,41.03773499,40.09434128,44.81132126,33.01886749,18.86792374
Sri Lanka,LKA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,28.77358437,23.58490562,27.83018875,18.86792374,12.73584938
Sri Lanka,LKA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,53.30188751,53.77358627,56.60377502,47.64151001,30.6603775
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.212307975,0.22952044,0.232469827,0.234690771,0.233039767
Sri Lanka,LKA,Regulatory Quality: Estimate,RQ.EST,-0.217681855,-0.232445598,-0.225914791,-0.38943544,-0.653642833
Sri Lanka,LKA,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9,8,7,8
Sri Lanka,LKA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,45.23809433,43.80952454,43.33333206,38.57143021,27.35848999
Sri Lanka,LKA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,30.47619057,30.95238113,30.95238113,24.76190567,15.56603813
Sri Lanka,LKA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,60,59.04761887,57.1428566,50.95238113,40.56603622
Sri Lanka,LKA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.199100927,0.196737841,0.213804573,0.220166966,0.21379973
Sri Lanka,LKA,Rule of Law: Estimate,RL.EST,-0.00040862,0.039557587,-0.007581946,0.017869212,-0.056925315
St. Kitts and Nevis,KNA,Control of Corruption: Estimate,CC.EST,0.410901546,0.345875949,0.339913368,0.406278491,0.389788479
St. Kitts and Nevis,KNA,Control of Corruption: Number of Sources,CC.NO.SRC,2,2,2,2,2
St. Kitts and Nevis,KNA,Control of Corruption: Percentile Rank,CC.PER.RNK,65.7142868,63.80952454,62.38095093,64.2857132,65.09433746
St. Kitts and Nevis,KNA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,55.7142868,52.8571434,52.38095093,52.8571434,51.88679123
St. Kitts and Nevis,KNA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,79.52381134,78.09523773,76.66666412,80,79.24528503
St. Kitts and Nevis,KNA,Control of Corruption: Standard Error,CC.STD.ERR,0.264159143,0.261571348,0.252231359,0.273426533,0.284191817
St. Kitts and Nevis,KNA,Government Effectiveness: Estimate,GE.EST,0.498739511,0.490093946,0.632899344,0.361725926,0.392122597
St. Kitts and Nevis,KNA,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1
St. Kitts and Nevis,KNA,Government Effectiveness: Percentile Rank,GE.PER.RNK,69.52381134,70,72.85713959,65.23809814,64.62264252
St. Kitts and Nevis,KNA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,43.80952454,39.52381134,46.66666794,36.19047546,35.37735748
St. Kitts and Nevis,KNA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,86.66666412,85.23809814,90,84.2857132,83.49056244
St. Kitts and Nevis,KNA,Government Effectiveness: Standard Error,GE.STD.ERR,0.456688792,0.461858511,0.492229521,0.484019697,0.479040474
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.677222848,0.700797915,0.929504931,0.949530005,0.943862259
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,67.92453003,70.75471497,79.71697998,82.54717255,82.54717255
St. Kitts and Nevis,KNA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,55.6603775,56.60377502,61.320755,61.320755,62.26415253
St. Kitts and Nevis,KNA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,88.20755005,90.56604004,96.22641754,96.69811249,96.69811249
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.249047264,0.271763027,0.270491451,0.273985654,0.26718381
St. Kitts and Nevis,KNA,Regulatory Quality: Estimate,RQ.EST,0.49864164,0.486974269,0.514629245,0.53940779,0.58444494
St. Kitts and Nevis,KNA,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,2,2,2,2
St. Kitts and Nevis,KNA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,69.52381134,68.57142639,69.04762268,70.95237732,71.69811249
St. Kitts and Nevis,KNA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,48.57143021,49.04761887,48.57143021,50.95238113,52.83018875
St. Kitts and Nevis,KNA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,81.90476227,82.38095093,83.33333588,83.33333588,84.43395996
St. Kitts and Nevis,KNA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.360325933,0.354910702,0.371042728,0.360094875,0.3560673
St. Kitts and Nevis,KNA,Rule of Law: Estimate,RL.EST,0.519412875,0.436729878,0.483081073,0.45522669,0.502344728
St. Lucia,LCA,Control of Corruption: Estimate,CC.EST,0.560043097,0.55711174,0.539356709,0.557350099,0.57885313
St. Lucia,LCA,Control of Corruption: Number of Sources,CC.NO.SRC,3,3,3,3,3
St. Lucia,LCA,Control of Corruption: Percentile Rank,CC.PER.RNK,70.47618866,69.52381134,68.57142639,69.04762268,70.75471497
St. Lucia,LCA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,60,59.04761887,59.04761887,59.04761887,59.90565872
St. Lucia,LCA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,80.47618866,80,80.47618866,80.47618866,81.13207245
St. Lucia,LCA,Control of Corruption: Standard Error,CC.STD.ERR,0.226347968,0.228423789,0.226407334,0.240289986,0.246608749
St. Lucia,LCA,Government Effectiveness: Estimate,GE.EST,0.33040446,0.341672003,0.306824327,-0.120851927,-0.097093813
St. Lucia,LCA,Government Effectiveness: Number of Sources,GE.NO.SRC,2,2,2,2,2
St. Lucia,LCA,Government Effectiveness: Percentile Rank,GE.PER.RNK,65.7142868,65.7142868,63.33333206,48.09523773,49.05660248
St. Lucia,LCA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,41.42856979,39.04761887,37.61904907,20,22.16981125
St. Lucia,LCA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,78.57142639,80,81.42857361,69.52381134,70.75471497
St. Lucia,LCA,Government Effectiveness: Standard Error,GE.STD.ERR,0.388508201,0.39404279,0.433770955,0.423158824,0.415553272
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.993263125,0.906494319,0.864660144,0.831884623,0.869225919
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,83.96226501,77.83018494,75,74.05660248,77.83018494
St. Lucia,LCA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,65.09433746,60.84905624,59.90565872,58.01886749,59.43396378
St. Lucia,LCA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,97.64151001,95.75471497,94.3396225,94.3396225,95.75471497
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.249047264,0.271763027,0.270491451,0.273985654,0.26718381
St. Lucia,LCA,Regulatory Quality: Estimate,RQ.EST,0.337109506,0.300285727,0.372113407,0.383640796,0.439211994
St. Lucia,LCA,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4,4,4,4
St. Lucia,LCA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,63.80952454,63.33333206,63.80952454,64.76190186,66.03773499
St. Lucia,LCA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,48.57143021,47.61904907,48.57143021,49.52381134,51.41509247
St. Lucia,LCA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,75.23809814,74.2857132,75.7142868,76.66666412,77.35848999
St. Lucia,LCA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.26420936,0.267299801,0.287440389,0.283617973,0.288091391
St. Lucia,LCA,Rule of Law: Estimate,RL.EST,0.631884336,0.589768767,0.660261154,0.604782999,0.661592185
St. Vincent and the Grenadines,VCT,Control of Corruption: Estimate,CC.EST,0.74370873,0.760439336,0.797710955,0.774260223,0.756104052
St. Vincent and the Grenadines,VCT,Control of Corruption: Number of Sources,CC.NO.SRC,3,3,3,3,3
St. Vincent and the Grenadines,VCT,Control of Corruption: Percentile Rank,CC.PER.RNK,77.14286041,77.14286041,79.04762268,77.61904907,77.35848999
St. Vincent and the Grenadines,VCT,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,65.23809814,64.76190186,64.2857132,63.80952454,63.20754623
St. Vincent and the Grenadines,VCT,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,82.38095093,82.85713959,84.2857132,83.80952454,83.49056244
St. Vincent and the Grenadines,VCT,Control of Corruption: Standard Error,CC.STD.ERR,0.226347968,0.228423789,0.226407334,0.240289986,0.246608749
St. Vincent and the Grenadines,VCT,Government Effectiveness: Estimate,GE.EST,0.33040446,0.341672003,0.306824327,0.303359389,0.317980945
St. Vincent and the Grenadines,VCT,Government Effectiveness: Number of Sources,GE.NO.SRC,2,2,2,2,2
St. Vincent and the Grenadines,VCT,Government Effectiveness: Percentile Rank,GE.PER.RNK,65.7142868,65.7142868,63.33333206,62.38095093,62.73584747
St. Vincent and the Grenadines,VCT,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,41.42856979,39.04761887,37.61904907,36.66666794,35.84905624
St. Vincent and the Grenadines,VCT,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,78.57142639,80,81.42857361,80.47618866,79.71697998
St. Vincent and the Grenadines,VCT,Government Effectiveness: Standard Error,GE.STD.ERR,0.388508201,0.39404279,0.433770955,0.423158824,0.415553272
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.822919726,0.937967896,1.03254509,1.040163636,1.043798447
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,73.11320496,79.71697998,86.320755,86.320755,85.37735748
St. Vincent and the Grenadines,VCT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,60.84905624,60.84905624,64.62264252,64.62264252,65.56604004
St. Vincent and the Grenadines,VCT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,91.98113251,96.22641754,98.11320496,97.64151001,97.64151001
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.249047264,0.271763027,0.270491451,0.273985654,0.26718381
St. Vincent and the Grenadines,VCT,Regulatory Quality: Estimate,RQ.EST,0.30456084,0.27475816,0.345437974,0.34358573,0.348867625
St. Vincent and the Grenadines,VCT,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4,4,4,4
St. Vincent and the Grenadines,VCT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,63.33333206,62.38095093,62.38095093,63.80952454,63.20754623
St. Vincent and the Grenadines,VCT,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,48.57143021,46.19047546,46.66666794,47.1428566,47.64151001
St. Vincent and the Grenadines,VCT,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,75.23809814,73.80952454,74.76190186,74.2857132,75.94339752
St. Vincent and the Grenadines,VCT,Regulatory Quality: Standard Error,RQ.STD.ERR,0.26420936,0.267299801,0.287440389,0.283617973,0.288091391
St. Vincent and the Grenadines,VCT,Rule of Law: Estimate,RL.EST,0.444380105,0.457475066,0.596180677,0.579966903,0.644336641
